0,0.670054,0.690288
1,0.648528,0.688056
2,0.629204,0.68798
3,0.606386,0.67003
4,0.594438,0.662875
5,0.58109,0.663135
6,0.572414,0.667671
7,0.56212,0.67258
8,0.553278,0.676461
9,0.546814,0.677259
10,0.538686,0.673681
11,0.529112,0.684698
12,0.521743,0.686903
13,0.511373,0.693144
14,0.503547,0.686789
15,0.4968,0.692432
16,0.493127,0.68576
17,0.485522,0.686532
18,0.479594,0.68729
19,0.471542,0.676249
20,0.466478,0.681073
21,0.46016,0.697386
22,0.455669,0.70477
23,0.449207,0.712535
24,0.44559,0.711937
25,0.440468,0.711688
26,0.434423,0.70987
27,0.431538,0.710081
28,0.428732,0.710044
29,0.425113,0.710938
30,0.422822,0.710601
31,0.417362,0.712042
32,0.412957,0.713191
33,0.410674,0.713847
34,0.40738,0.718262
35,0.404504,0.712208
36,0.401487,0.71753
37,0.400218,0.718184
38,0.397383,0.714319
39,0.394813,0.720221
40,0.392367,0.718102
41,0.389627,0.718835
42,0.387554,0.716496
43,0.385046,0.710948
44,0.380294,0.716435
45,0.377488,0.711267
46,0.374481,0.711571
47,0.372335,0.704526
48,0.367976,0.704941
49,0.365741,0.711476
50,0.361975,0.709613
51,0.36035,0.712692
52,0.357344,0.707435
53,0.356156,0.707652
54,0.353819,0.705682
