0,0.656786,0.678875
1,0.626833,0.671736
2,0.600264,0.66684
3,0.576628,0.663877
4,0.552647,0.661243
5,0.533831,0.657243
6,0.515901,0.658336
7,0.499236,0.654616
8,0.484022,0.657948
9,0.470079,0.658928
10,0.456563,0.660109
11,0.44271,0.653817
12,0.429648,0.66189
13,0.417536,0.657637
14,0.405704,0.659588
15,0.39338,0.66017
16,0.382118,0.667061
17,0.369241,0.671636
18,0.360748,0.674598
19,0.349278,0.681901
20,0.340795,0.683367
21,0.334521,0.685111
22,0.325966,0.686234
23,0.320239,0.685568
24,0.314591,0.686906
25,0.309406,0.688436
26,0.302302,0.686983
27,0.293118,0.689405
28,0.288397,0.692619
29,0.282058,0.697946
30,0.273762,0.703856
31,0.265752,0.709521
32,0.258244,0.708684
33,0.252433,0.708998
34,0.245518,0.715032
35,0.241158,0.719856
36,0.234566,0.720276
37,0.228411,0.722826
38,0.222461,0.724724
39,0.217998,0.721069
40,0.212951,0.722015
41,0.208598,0.719992
42,0.204615,0.725934
43,0.198994,0.730219
44,0.19505,0.73064
45,0.191915,0.727814
46,0.188657,0.725501
47,0.184095,0.730829
48,0.180988,0.72893
49,0.176477,0.73389
50,0.17398,0.73578
51,0.169728,0.736125
52,0.166027,0.737245
53,0.163131,0.740152
54,0.160334,0.744731
55,0.157695,0.749208
56,0.154886,0.754038
57,0.151514,0.754854
58,0.149196,0.758874
59,0.146736,0.765772
60,0.144284,0.765855
61,0.141581,0.76714
